Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon
2692,A1,1,2,20.565705,-98.188809
2693,A1,1,4,20.519402,-98.230741
2694,A1,1,2,20.4784,-98.2138
2695,A1,1,2,20.497328,-98.265616
2696,A1,1,2,20.5489,-98.1476
2697,A1,1,8,20.51651,-98.125081
2698,A1,1,5,20.557601,-98.137971
2699,A1,1,2,20.512653,-98.216383
2700,A1,1,2,20.50202,-98.274713
2701,A1,1,5,20.585784,-98.194453
2702,A1,1,22,20.548199,-98.16467
2703,A1,1,2,20.535679,-98.137008
2704,A1,1,2,20.577,-98.1283
2705,A1,1,9,20.4769,-98.2014
2706,A1,1,9,20.554865,-98.135535
2707,A1,1,2,20.5183,-98.1442
2708,A1,1,2,20.5249,-98.226323
2709,A1,1,0,20.546048,-98.145276
2710,A1,1,1,20.568322,-98.188664
2711,A1,1,2,20.4761,-98.1856
2712,A1,1,0,20.5559,-98.139
2713,A1,1,2,20.534334,-98.213183
2714,A1,1,1,20.578925,-98.196844
2715,A1,1,3,20.517578,-98.234792
2716,A1,1,6,20.5661,-98.1363
2717,A1,1,1,20.56584,-98.194513
2718,A1,1,8,20.530775,-98.146901
2719,A1,1,30,20.519725,-98.219023
2720,A1,1,2,20.5359,-98.1264
2721,A1,1,1,20.486138,-98.280009
2722,A1,1,1,20.564592,-98.176813
2723,A1,1,28,20.55761,-98.175756
2724,A1,1,26,20.55647,-98.149215
2725,A1,1,1,20.516891,-98.142426
2726,A1,1,2,20.55377,-98.181301
2727,A1,1,0,20.493582,-98.277761
2728,A1,1,18,20.4788,-98.1438
2729,A1,2,27,20.566708,-98.136875
2730,A1,1,15,20.556938,-98.153529
2731,A1,1,2,20.5341,-98.1385
2732,A1,1,9,20.496774,-98.207197
2733,A1,1,5,20.4588,-98.1857
2734,A1,1,26,20.49302,-98.22941
2735,A1,1,2,20.568947,-98.188856
2736,A1,1,2,20.547602,-98.153432
2737,A1,1,2,20.487187,-98.265464
2738,A1,1,27,20.484937,-98.143889
2739,A1,1,2,20.488479,-98.273453
2740,A1,1,31,20.497018,-98.119771
2741,A1,1,2,20.567662,-98.188094
2742,A1,1,15,20.51282,-98.221717
2743,A1,1,13,20.554875,-98.137696
2744,A1,1,14,20.509859,-98.218921
2745,A1,1,1,20.497922,-98.269609
2746,A1,1,7,20.4865,-98.1971
2747,A1,1,10,20.4821,-98.2039
2748,A1,1,14,20.567754,-98.180945
2749,A1,1,2,20.528067,-98.220016
2750,A1,1,13,20.480169,-98.200282
2751,A1,1,13,20.502981,-98.222975
2752,A1,1,8,20.548057,-98.183251
2753,A1,1,2,20.518014,-98.26335
2754,A1,1,1,20.5582,-98.1359
2755,A1,1,1,20.510603,-98.29126
2756,A1,1,1,20.49449,-98.27673
2757,A1,1,16,20.533879,-98.257161
2758,A1,1,4,20.483105,-98.14002
2759,A1,1,12,20.53518,-98.145594
2760,A1,1,49,20.5396,-98.1894
2761,A1,1,1,20.559514,-98.19471
2762,A1,1,1,20.511473,-98.229632
2763,A1,1,5,20.455206,-98.147351
2764,A1,1,1,20.497284,-98.266506
2765,A1,1,19,20.539983,-98.167699
2766,A1,1,4,20.531468,-98.17644
2767,A1,1,1,20.490721,-98.226195
2768,A1,1,2,20.52888,-98.180998
2769,A1,1,1,20.5353,-98.1308
2770,A1,1,13,20.501091,-98.271223
2771,A1,1,5,20.549446,-98.178365
2772,A1,1,2,20.4966,-98.1747
2773,A1,1,4,20.569845,-98.168156
2774,A1,1,5,20.494874,-98.265652
2775,A1,1,17,20.468104,-98.154715
2776,A1,1,5,20.5542,-98.1328
2777,A1,1,2,20.53277,-98.136884
2778,A1,1,9,20.5224,-98.1856
2779,A1,1,0,20.560017,-98.195893
2780,A1,1,2,20.547731,-98.140003
2781,A1,1,5,20.561693,-98.167755
2782,A1,1,25,20.48962,-98.250485
2783,A1,1,1,20.48902,-98.182221
2784,A1,1,2,20.5557,-98.1382
2785,A1,1,2,20.506583,-98.266537
2786,A1,1,14,20.515537,-98.227274
2787,A1,1,3,20.547727,-98.178997
2788,A1,1,3,20.545115,-98.165788
2789,A1,1,2,20.528379,-98.151213
2790,A1,1,6,20.560271,-98.172836
2791,A1,1,1,20.553283,-98.178003
2792,A1,1,0,20.5043,-98.2168
2793,A1,1,4,20.51533,-98.163781
2794,A1,1,2,20.488,-98.1857
2795,A1,1,2,20.532782,-98.142275
2796,A1,1,3,20.579001,-98.188617
2797,A1,1,10,20.522695,-98.14838
2798,A1,1,2,20.56866,-98.128324
2799,A1,1,4,20.565311,-98.186771
2800,A1,1,1,20.485173,-98.188473
2801,A1,1,5,20.547721,-98.149491
2802,A1,1,3,20.558814,-98.171332
2803,A1,1,1,20.4937,-98.1848
2804,A1,1,2,20.507791,-98.240602
2805,A1,1,70,20.491161,-98.19803
2806,A1,1,1,20.5541,-98.1418
2807,A1,1,2,20.581168,-98.191058
2808,A1,1,2,20.478652,-98.235752
2809,A1,1,10,20.525025,-98.173765
2810,A1,1,33,20.49498,-98.280472
2811,A1,1,2,20.52705,-98.23412
2812,A1,1,21,20.573654,-98.141737
2813,A1,1,2,20.529824,-98.138935
2814,A1,1,4,20.468314,-98.191229
2815,A1,1,2,20.5282,-98.1531
2816,A1,1,24,20.484966,-98.237589
2817,A1,1,7,20.544963,-98.137561
2818,A1,1,7,20.567092,-98.125792
2819,A1,1,2,20.531656,-98.155864
2820,A1,1,38,20.47023,-98.241499
2821,A1,1,1,20.495597,-98.27199
2822,A1,1,6,20.512098,-98.217881
2823,A1,1,10,20.568599,-98.178874
2824,A1,1,2,20.510089,-98.177569
2825,A1,1,14,20.514225,-98.214902
2826,A1,1,2,20.580474,-98.193599
2827,A1,1,115,20.544719,-98.168226
2828,A1,1,2,20.570547,-98.184491
2829,A1,1,4,20.4899,-98.1732
2830,A1,1,2,20.5361,-98.137
2831,A1,1,27,20.489259,-98.144539
2832,A1,1,4,20.56419,-98.137339
2833,A1,1,9,20.483538,-98.22192
2834,A1,1,2,20.537159,-98.239366
2835,A1,1,1,20.478684,-98.233173
2836,A1,1,8,20.530517,-98.237632
2837,A1,1,13,20.502603,-98.259689
2838,A1,1,36,20.537243,-98.17253
2839,A1,1,25,20.529942,-98.180707
2840,A1,1,8,20.535701,-98.157072
2841,A1,1,2,20.564705,-98.180617
2842,A1,1,4,20.535336,-98.176208
2843,A1,1,2,20.527682,-98.216921
2844,A1,1,2,20.507898,-98.225921
2845,A1,1,5,20.472323,-98.135112
2846,A1,1,14,20.492862,-98.265673
2847,A1,1,0,20.537452,-98.236445
2848,A1,1,9,20.537206,-98.229723
2849,A1,1,4,20.46476,-98.262435
2850,A1,1,2,20.5385,-98.1386
2851,A1,1,30,20.503508,-98.265864
2852,A1,1,10,20.533558,-98.167785
2853,A1,1,21,20.485391,-98.237607
2854,A1,1,8,20.536262,-98.168369
2855,A1,1,2,20.535551,-98.236445
2856,A1,1,5,20.466812,-98.217373
2857,A1,1,21,20.548136,-98.223852
2858,A1,1,11,20.568488,-98.159971
2859,A1,1,10,20.535072,-98.207333
2860,A1,1,11,20.513535,-98.269767
2861,A1,1,1,20.4729,-98.1938
2862,A1,1,2,20.494254,-98.220194
2863,A1,1,46,20.509131,-98.273873
2864,A1,1,2,20.508751,-98.280212
2865,A1,1,26,20.496405,-98.277371
2866,A1,1,24,20.542218,-98.166372
2867,A1,1,3,20.525144,-98.180564
2868,A1,1,2,20.4491,-98.1669
2869,A1,1,4,20.520577,-98.18702
2870,A1,1,1,20.531115,-98.16287
2871,A1,1,1,20.559026,-98.169851
2872,A1,1,0,20.499817,-98.258384
2873,A1,1,10,20.5455,-98.1782
2874,A1,1,0,20.478483,-98.12995
2875,A1,1,7,20.526988,-98.171162
2876,A1,1,18,20.538598,-98.158169
2877,A1,1,8,20.481258,-98.214935
2878,A1,1,18,20.556511,-98.139246
2879,A1,1,2,20.4751,-98.1264
2880,A1,1,4,20.562925,-98.178739
2881,A1,1,1,20.5352,-98.1588
2882,A1,1,7,20.526778,-98.231425
2883,A1,1,4,20.539078,-98.155314
2884,A1,1,5,20.487542,-98.228979
2885,A1,1,7,20.498322,-98.273743
2886,A1,1,2,20.526581,-98.238725
2887,A1,1,38,20.560929,-98.199187
2888,A1,1,2,20.503692,-98.284757
2889,A1,1,6,20.5247,-98.1374
2890,A1,1,1,20.535864,-98.234153
2891,A1,1,11,20.488683,-98.221322
2892,A1,1,19,20.547091,-98.17417
2893,A1,1,25,20.5213,-98.1312
2894,A1,1,2,20.5332,-98.1323
2895,A1,1,73,20.563794,-98.128394
2896,A1,1,1,20.529511,-98.210433
2897,A1,1,13,20.557,-98.137
2898,A1,1,2,20.558273,-98.182898
2899,A1,1,2,20.501262,-98.246614
2900,A1,1,8,20.524926,-98.166886
2901,A1,1,4,20.542596,-98.133934
2902,A1,1,2,20.509104,-98.266597
2903,A1,1,1,20.502669,-98.258013
2904,A1,1,3,20.523512,-98.258533
2905,A1,1,0,20.560922,-98.166997
2906,A1,1,2,20.467129,-98.213723
2907,A1,1,5,20.5441,-98.1667
2908,A1,1,3,20.507886,-98.166977
2909,A1,1,19,20.5707,-98.140549
2910,A1,1,4,20.543483,-98.161582
2911,A1,1,6,20.572879,-98.196008
2912,A1,1,0,20.526622,-98.219571
2913,A1,1,21,20.531247,-98.16478
2914,A1,1,6,20.516005,-98.280936
2915,A1,1,19,20.4632,-98.1813
2916,A1,1,6,20.572382,-98.194352
2917,A1,1,9,20.518277,-98.247053
2918,A1,1,7,20.556727,-98.175319
2919,A1,2,6.5,20.56409,-98.170488
2920,A1,1,14,20.539665,-98.174849
2921,A1,1,2,20.522756,-98.229541
2922,A1,1,2,20.522713,-98.231907
2923,A1,1,2,20.561073,-98.128799
2924,A1,1,102,20.5397,-98.1466
2925,A1,1,8,20.452113,-98.16635
2926,A1,1,8,20.5683,-98.1237
2927,A1,1,1,20.557764,-98.170027
2928,A1,1,5,20.540679,-98.163343
2929,A1,1,8,20.526785,-98.220944
2930,A1,1,6,20.503557,-98.255082
2931,A1,1,25,20.551042,-98.151762
2932,A1,1,17,20.544695,-98.137223
2933,A1,1,15,20.449631,-98.16408
2934,A1,1,13,20.549,-98.1473
2935,A1,1,12,20.540325,-98.158188
2936,A1,1,5,20.538854,-98.1321
2937,A1,1,16,20.496896,-98.218985
2938,A1,1,1,20.559681,-98.191294
2939,A1,1,12,20.549558,-98.171898
2940,A1,1,3,20.530068,-98.220893
2941,A1,1,2,20.454896,-98.16308
2942,A1,1,7,20.535851,-98.154881
2943,A1,1,2,20.54815,-98.163125
2944,A1,1,37,20.525395,-98.22947
2945,A1,1,3,20.568844,-98.182817
2946,A1,2,1.5,20.545281,-98.172755
2947,A1,1,1,20.511907,-98.268656
2948,A1,1,4,20.546574,-98.156376
2949,A1,1,19,20.529301,-98.238073
2950,A1,2,27,20.545282,-98.15616
2951,A1,1,4,20.488221,-98.249056
2952,A1,2,9,20.4741,-98.1405
2953,A1,1,2,20.535726,-98.237013
2954,A1,1,2,20.56183,-98.197405
2955,A1,1,4,20.512002,-98.27224
2956,A1,1,9,20.493562,-98.208162
2957,A1,1,4,20.545654,-98.159398
2958,A1,1,7,20.55025,-98.150934
2959,A1,1,26,20.51523,-98.178276
2960,A1,2,24.5,20.503156,-98.271023
2961,A1,1,8,20.529707,-98.168269
2962,A1,1,3,20.531198,-98.17243
2963,A1,1,13,20.549861,-98.184061
2964,A1,1,29,20.57398,-98.130171
2965,A1,1,8,20.482089,-98.167877
2966,A1,1,6,20.533548,-98.211353
2967,A1,1,2,20.4538,-98.1892
2968,A1,1,5,20.549925,-98.177435
2969,A1,1,25,20.509309,-98.244944
2970,A1,1,14,20.509916,-98.267349
2971,A1,1,0,20.514433,-98.280621
2972,A1,1,3,20.564931,-98.168171
2973,A1,1,1,20.53784,-98.227597
2974,A1,1,0,20.549239,-98.135616
2975,A1,1,3,20.500545,-98.262547
2976,A1,1,2,20.562339,-98.192008
2977,A1,1,12,20.531027,-98.16236
2978,A1,1,2,20.514539,-98.135441
2979,A1,1,14,20.51834,-98.168715
2980,A1,1,17,20.560033,-98.153858
2981,A1,1,4,20.554473,-98.15924
2982,A1,1,19,20.544936,-98.148849
2983,A1,1,2,20.538494,-98.231969
2984,A1,1,7,20.560048,-98.143373
2985,A1,1,4,20.535883,-98.157938
2986,A1,1,4,20.56807,-98.171812
2987,A1,1,1,20.53195,-98.215645
2988,A1,1,3,20.563973,-98.178743
2989,A1,1,3,20.530301,-98.224939
2990,A1,1,2,20.580471,-98.19235
2991,A1,1,44,20.468896,-98.211358
2992,A1,1,14,20.515699,-98.165908
2993,A1,1,7,20.574027,-98.194336
2994,A1,1,36,20.477743,-98.246198
2995,A1,1,63,20.482567,-98.242019
2996,A1,1,7,20.565811,-98.169741
2997,A1,1,5,20.5594,-98.1302
2998,A1,1,4,20.531541,-98.126741
2999,A1,1,1,20.5328,-98.1513
3000,A1,1,11,20.553126,-98.160628
3001,A1,1,11,20.545877,-98.171147
3002,A1,1,2,20.572617,-98.197712
3003,A1,1,1,20.567013,-98.187574
3004,A1,1,2,20.506561,-98.258032
3005,A1,1,16,20.537286,-98.160563
3006,A1,1,2,20.529126,-98.224072
3007,A1,1,2,20.542232,-98.133586
3008,A1,1,3,20.5399,-98.1315
3009,A1,1,7,20.531195,-98.156765
3010,A1,1,43,20.506822,-98.252777
3011,A1,1,1,20.5415,-98.1653
3012,A1,1,2,20.536363,-98.156844
3013,A1,1,9,20.5471,-98.1436
3014,A1,1,11,20.48699,-98.134569
3015,A1,1,12,20.529727,-98.175979
3016,A1,1,14,20.476975,-98.224986
3017,A1,1,2,20.5728,-98.1247
3018,A1,1,7,20.557345,-98.178479
3019,A1,1,10,20.5428,-98.1429
3020,A1,1,1,20.507537,-98.261705
3021,A1,1,2,20.4581,-98.28
3022,A1,1,5,20.511885,-98.224175
3023,A1,1,7,20.539193,-98.171531
3024,A1,1,6,20.544657,-98.158167
3025,A1,1,7,20.5541,-98.1488
3026,A1,1,2,20.544108,-98.151983
3027,A1,1,1,20.5098,-98.2222
3028,A1,1,22,20.528337,-98.193523
3029,A1,1,2,20.540332,-98.249795
3030,A1,1,2,20.533065,-98.166649
3031,A1,1,18,20.563416,-98.195136
3032,A1,1,1,20.569859,-98.194098
3033,A1,1,5,20.4849,-98.2
3034,A1,1,18,20.533088,-98.140886
3035,A1,2,6.5,20.571859,-98.177098
3036,A1,1,51,20.470558,-98.212357
3037,A1,1,8,20.578435,-98.189333
3038,A1,1,5,20.542132,-98.169577
3039,A1,1,2,20.492439,-98.296522
3040,A1,1,22,20.5207,-98.1411
3041,A1,1,23,20.541553,-98.140741
3042,A1,1,63,20.547737,-98.172747
3043,A1,1,2,20.554905,-98.171168
3044,A1,1,17,20.4992,-98.2021
3045,A1,1,1,20.497418,-98.25316
3046,A1,1,2,20.496823,-98.268124
3047,A1,1,5,20.534544,-98.182844
3048,A1,1,25,20.512411,-98.171861
3049,A1,1,1,20.549766,-98.180129
3050,A1,1,5,20.534407,-98.14943
3051,A1,1,3,20.553933,-98.141336
3052,A1,1,10,20.539098,-98.168677
3053,A1,1,2,20.508067,-98.166399
3054,A1,1,2,20.49736,-98.273476
3055,A1,1,13,20.537787,-98.166724
3056,A1,1,0,20.500754,-98.247359
3057,A1,2,17.5,20.493326,-98.244093
3058,A1,1,9,20.4413,-98.1507
3059,A1,1,0,20.535845,-98.159969
3060,A1,1,23,20.551536,-98.133981
3061,A1,1,2,20.5144,-98.1415
3062,A1,1,2,20.48668,-98.252753
3063,A1,1,15,20.500001,-98.274869
3064,A1,1,15,20.468296,-98.20725
3065,A1,1,8,20.5571,-98.1452
3066,A1,1,5,20.4659,-98.1896
3067,A1,1,4,20.533498,-98.166193
3068,A1,1,85,20.509611,-98.278601
3069,A1,1,0,20.514576,-98.282818
3070,A1,1,18,20.5335,-98.1661
3071,A1,1,1,20.553002,-98.159394
3072,A1,1,3,20.5101,-98.1928
3073,A1,1,13,20.503982,-98.164459
3074,A1,1,11,20.5289,-98.1643
3075,A1,1,8,20.519134,-98.209057
3076,A1,1,27,20.46748,-98.279284
3077,A1,1,11,20.491203,-98.242392
3078,A1,1,5,20.4976,-98.1834
3079,A1,1,27,20.507017,-98.190663
3080,A1,1,0,20.539891,-98.231951
3081,A1,1,1,20.5396,-98.1532
3082,A1,1,16,20.533798,-98.163622
3083,A1,1,2,20.519612,-98.212195
3084,A1,1,0,20.56087,-98.13683
3085,A1,1,6,20.504008,-98.168737
3086,A1,1,3,20.573,-98.142
3087,A1,1,27,20.5138,-98.1964
3088,A1,1,8,20.544046,-98.223173
3089,A1,1,2,20.5353,-98.1434
3090,A1,1,0,20.572691,-98.139004
3091,A1,1,8,20.5117,-98.1444
3092,A1,1,11,20.503319,-98.260396
3093,A1,1,11,20.513381,-98.274075
3094,A1,1,35,20.476591,-98.226123
3095,A1,1,21,20.49148,-98.158888
3096,A1,1,5,20.5412,-98.1672
3097,A1,1,4,20.5392,-98.1355
3098,A1,1,6,20.506101,-98.239886
3099,A1,1,1,20.535,-98.1512
3100,A1,1,2,20.509403,-98.269625
3101,A1,1,13,20.499091,-98.273593
3102,A1,1,1,20.517406,-98.138955
3103,A1,1,2,20.509856,-98.211358
3104,A1,1,5,20.54169,-98.164449
3105,A1,1,2,20.53087,-98.226875
3106,A1,1,7,20.549121,-98.183156
3107,A1,1,16,20.457367,-98.261741
3108,A1,1,2,20.509705,-98.273777
3109,A1,1,4,20.4584,-98.1624
3110,A1,1,7,20.4737,-98.1348
3111,A1,1,7,20.520392,-98.179958
3112,A1,1,3,20.475096,-98.232761
3113,A1,1,6,20.5273,-98.1493
3114,A1,1,12,20.497093,-98.270453
3115,A1,1,0,20.508402,-98.255749
3116,A1,1,6,20.534224,-98.220913
3117,A1,1,1,20.52311,-98.131102
3118,A1,1,8,20.511768,-98.179193
3119,A1,1,0,20.550483,-98.154274
3120,A1,1,4,20.51635,-98.162049
3121,A1,1,30,20.537029,-98.242709
3122,A1,1,4,20.561664,-98.140957
3123,A1,1,3,20.517495,-98.189794
3124,A1,1,2,20.486754,-98.273399
3125,A1,1,0,20.502869,-98.251044
3126,A1,1,2,20.496684,-98.266972
3127,A1,1,13,20.5199,-98.1801
3128,A1,1,11,20.5363,-98.1443
3129,A1,1,20,20.5104,-98.1863
3130,A1,1,7,20.504542,-98.270308
3131,A1,1,1,20.46074,-98.246289
3132,A1,1,5,20.505238,-98.150112
3133,A1,1,1,20.47579,-98.244601
3134,A1,1,1,20.5026,-98.1966
3135,A1,1,11,20.4704,-98.1391
3136,A1,1,1,20.555578,-98.155886
3137,A1,1,2,20.498367,-98.207349
3138,A1,1,5,20.5382,-98.146
3139,A1,1,14,20.5354,-98.1482
3140,A1,1,0,20.536581,-98.175841
3141,A1,1,2,20.517803,-98.22997
3142,A1,1,2,20.518815,-98.234938
3143,A1,1,33,20.526345,-98.184477
3144,A1,1,15,20.5294,-98.1487
3145,A1,1,2,20.503577,-98.283295
3146,A1,1,7,20.534623,-98.150588
3147,A1,1,29,20.506855,-98.226517
3148,A1,1,2,20.502466,-98.265609
3149,A1,1,2,20.5386,-98.1386
3150,A1,1,9,20.5142,-98.1961
3151,A1,1,2,20.55662,-98.12984
3152,A1,1,17,20.4578,-98.1521
3153,A1,1,2,20.46463,-98.270139
3154,A1,1,4,20.519414,-98.181444
3155,A1,1,7,20.5306,-98.1301
3156,A1,1,14,20.487343,-98.211428
3157,A1,1,10,20.532055,-98.234917
3158,A1,1,5,20.520734,-98.165258
3159,A1,1,3,20.538311,-98.23931
3160,A1,1,3,20.5178,-98.1644
3161,A1,1,2,20.490161,-98.221187
3162,A1,1,15,20.537965,-98.161273
3163,A1,1,7,20.5178,-98.1852
3164,A1,1,4,20.527292,-98.226392
3165,A1,1,6,20.518421,-98.158512
3166,A1,1,20,20.54335,-98.150206
3167,A1,1,3,20.531036,-98.220557
3168,A1,1,1,20.521338,-98.181673
3169,A1,1,0,20.4875,-98.1545
3170,A1,1,1,20.523,-98.148
3171,A1,1,25,20.480723,-98.148667
3172,A1,1,8,20.532132,-98.153942
3173,A1,1,3,20.4828,-98.1303
3174,A1,1,79,20.5611,-98.1257
3175,A1,1,1,20.4497,-98.1546
3176,A1,1,4,20.52803,-98.191708
3177,A1,1,7,20.511593,-98.1645
3178,A1,1,12,20.5434,-98.141
3179,A1,1,14,20.511111,-98.16506
3180,A1,1,2,20.551786,-98.143465
3181,A1,1,2,20.5471,-98.142115
3182,A1,1,7,20.5297,-98.1605
3183,A1,1,1,20.554523,-98.162872
3184,A1,1,18,20.478071,-98.159912
3185,A1,1,17,20.528321,-98.217504
3186,A1,1,8,20.570576,-98.12897
3187,A1,1,12,20.465,-98.1592
3188,A1,1,4,20.451317,-98.163895
3189,A1,1,2,20.4819,-98.147002
3190,A1,1,7,20.4759,-98.1378
3191,A1,1,1,20.4509,-98.1619
3192,A1,1,1,20.563547,-98.184457
3193,A1,1,2,20.506596,-98.201981
3194,A1,1,2,20.469462,-98.164696
3195,A1,2,1,20.4879,-98.2019
3196,A1,1,2,20.535368,-98.149392
3197,A1,1,7,20.5012,-98.1935
3198,A1,1,4,20.5179,-98.1536
3199,A1,1,7,20.508889,-98.155442
3200,A1,1,9,20.512335,-98.200353
3201,A1,1,13,20.5703,-98.1372
3202,A1,1,1,20.516355,-98.220433
3203,A1,1,1,20.477208,-98.16988
3204,A1,1,1,20.484178,-98.148204
3205,A1,1,12,20.527318,-98.164547
3206,A1,1,3,20.5667,-98.1281
3207,A1,1,5,20.519667,-98.164655
3208,A1,1,7,20.539969,-98.161822
3209,A1,1,38,20.5128,-98.1786
3210,A1,1,11,20.47734,-98.213697
3211,A1,1,4,20.500781,-98.163818
3212,A1,1,1,20.544433,-98.145598
3213,A1,1,2,20.5564,-98.1657
3214,A1,1,2,20.560218,-98.149696
3215,A1,1,1,20.4786,-98.1877
3216,A1,1,9,20.565,-98.1167
3217,A1,1,9,20.524887,-98.168728
3218,A1,1,1,20.516524,-98.207832
3219,A1,1,3,20.545531,-98.242267
3220,A1,1,4,20.4613,-98.1537
3221,A1,1,9,20.50211,-98.173796
3222,A1,1,9,20.551237,-98.163194
3223,A1,1,2,20.534,-98.1555
3224,A1,1,7,20.50501,-98.21166
3225,A1,1,1,20.530389,-98.169637
3226,A1,1,2,20.565529,-98.136251
3227,A1,1,4,20.4712,-98.1842
3228,A1,1,2,20.495492,-98.27852
3229,A1,1,2,20.528955,-98.223289
3230,A1,1,9,20.53056,-98.174447
3231,A1,1,22,20.501178,-98.149645
3232,A1,1,15,20.489619,-98.234488
3233,A1,1,46,20.5491,-98.1489
3234,A1,1,5,20.466973,-98.218576
3235,A1,1,15,20.510521,-98.164961
3236,A1,1,2,20.523075,-98.229566
3237,A1,1,3,20.503176,-98.222869
3238,A1,1,0,20.5541,-98.1233
3239,A1,1,1,20.544968,-98.136726
3240,A1,2,6.5,20.522037,-98.192601
3241,A1,1,2,20.5434,-98.1155
3242,A1,1,4,20.4739,-98.1527
3243,A1,2,28,20.504196,-98.160642
3244,A1,1,3,20.5031,-98.1273
3245,A1,1,2,20.528343,-98.187395
3246,A1,1,23,20.5125,-98.1252
3247,A1,1,7,20.465864,-98.160912
3248,A1,1,2,20.519974,-98.148607
3249,A1,1,14,20.511973,-98.165232
3250,A1,1,2,20.564159,-98.143155
3251,A1,1,3,20.475727,-98.185706
3252,A1,1,17,20.542431,-98.145866
3253,A1,1,1,20.5468,-98.1407
3254,A1,1,17,20.523314,-98.187759
3255,A1,1,8,20.515814,-98.176988
3256,A1,1,22,20.5536,-98.1587
3257,A1,1,2,20.481435,-98.278405
3258,A1,1,10,20.5282,-98.1932
3259,A1,1,3,20.5306,-98.1733
3260,A1,1,4,20.5192,-98.1615
3261,A1,1,27,20.568511,-98.144383
3262,A1,1,20,20.5101,-98.1887
3263,A1,1,2,20.527658,-98.203627
3264,A1,1,0,20.5298,-98.1268
3265,A1,2,80.5,20.517026,-98.199411
3266,A1,1,6,20.543908,-98.151201
3267,A1,1,7,20.527489,-98.205944
3268,A1,1,3,20.517979,-98.243575
3269,A1,1,1,20.5404,-98.1455
3270,A1,1,2,20.498347,-98.270942
3271,A1,1,12,20.521873,-98.212607
3272,A1,1,57,20.5062,-98.1876
3273,A1,1,10,20.5228,-98.1601
3274,A1,1,17,20.5624,-98.1295
3275,A1,1,4,20.5055,-98.1952
3276,A1,1,20,20.471322,-98.138463
3277,A1,1,1,20.550801,-98.142749
3278,A1,1,2,20.521424,-98.153293
3279,A1,1,3,20.4677,-98.1475
3280,A1,1,4,20.4925,-98.1815
3281,A1,1,5,20.4947,-98.2042
3282,A1,1,1,20.4589,-98.1607
3283,A1,1,4,20.490005,-98.224395
3284,A1,1,11,20.507,-98.1917
3285,A1,1,10,20.468124,-98.257656
3286,A1,1,6,20.53188,-98.176178
3287,A1,1,2,20.504991,-98.294975
3288,A1,1,5,20.445258,-98.153885
3289,A1,1,2,20.535249,-98.195939
3290,A1,1,43,20.514268,-98.177469
3291,A1,1,2,20.549703,-98.164346
3292,A1,1,2,20.5204,-98.174
3293,A1,1,6,20.45832,-98.268543
3294,A1,1,0,20.466426,-98.17598
3295,A1,1,2,20.5455,-98.1512
3296,A1,1,2,20.5521,-98.1227
3297,A1,1,1,20.492753,-98.141746
3298,A1,1,3,20.525058,-98.144559
3299,A1,1,14,20.533116,-98.182778
3300,A1,1,40,20.4488,-98.1749
3301,A1,1,2,20.5045,-98.1533
3302,A1,1,13,20.4846,-98.141
3303,A1,1,8,20.4774,-98.1466
3304,A1,2,0.5,20.5442,-98.1217
3305,A1,1,3,20.537164,-98.186764
3306,A1,1,7,20.50174,-98.198312
3307,A1,1,8,20.5658,-98.1305
3308,A1,1,10,20.513219,-98.239145
3309,A1,1,4,20.529714,-98.166096
3310,A1,1,8,20.519741,-98.188099
3311,A1,1,3,20.5584,-98.1284
3312,A1,1,2,20.515258,-98.14091
3313,A1,1,15,20.531535,-98.137151
3314,A1,1,8,20.48741,-98.175443
3315,A1,1,1,20.5628,-98.1278
3316,A1,2,8.5,20.47671,-98.253791
3317,A1,1,2,20.4846,-98.208
3318,A1,1,3,20.499379,-98.232329
3319,A1,1,6,20.5184,-98.166
3320,A1,1,22,20.5078,-98.2116
3321,A1,1,1,20.5593,-98.1394
3322,A1,1,2,20.5372,-98.1402
3323,A1,1,2,20.546,-98.1468
3324,A1,1,3,20.5485,-98.1584
3325,A1,1,2,20.491133,-98.225416
3326,A1,1,8,20.491179,-98.141906
3327,A1,1,23,20.4408,-98.1654
3328,A1,1,1,20.4927,-98.1839
3329,A1,1,1,20.5254,-98.167
3330,A1,1,24,20.5275,-98.1582
3331,A1,1,12,20.4839,-98.1772
3332,A1,1,11,20.566429,-98.130272
3333,A1,1,10,20.519478,-98.134179
3334,A1,1,8,20.449403,-98.146986
3335,A1,1,14,20.469392,-98.141477
3336,A1,1,1,20.568859,-98.120103
3337,A1,1,4,20.557361,-98.155725
3338,A1,1,6,20.523915,-98.145092
3339,A1,1,2,20.49814,-98.178902
3340,A1,1,12,20.52,-98.1457
3341,A1,1,2,20.515084,-98.144633
3342,A1,1,10,20.526659,-98.159177
3343,A1,1,2,20.5224,-98.1703
3344,A1,1,2,20.53104,-98.127905
3345,A1,1,16,20.528111,-98.136541
3346,A1,1,8,20.472,-98.2166
3347,A1,1,0,20.467945,-98.178644
3348,A1,1,7,20.5276,-98.1489
3349,A1,1,2,20.558141,-98.135291
3350,A1,1,2,20.457605,-98.158649
3351,A1,1,49,20.504,-98.1269
3352,A1,1,3,20.4823,-98.1676
3353,A1,2,7.5,20.4904,-98.1713
3354,A1,1,2,20.557315,-98.138656
3355,A1,1,91,20.4734,-98.182
3356,A1,1,4,20.4544,-98.1678
