Id_Cliente,Frecuencia,Vol_Entrega,lat,lon,cluster
2459,1,1,20.456795,-98.17525,cluster2
2460,1,6,20.5679,-98.1197,cluster4
2461,1,2,20.494843,-98.269689,cluster1
2462,1,2,20.4598,-98.1468,cluster2
2463,1,3,20.556001,-98.176658,cluster4
2464,1,22,20.493304,-98.229306,cluster1
2465,1,7,20.4628,-98.1615,cluster2
2466,2,45.5,20.57168,-98.14433,cluster4
2467,1,2,20.49908,-98.234434,cluster1
2468,1,27,20.487714,-98.139294,cluster2
2469,1,1,20.462449,-98.263912,cluster2
2470,1,2,20.443669,-98.143163,cluster2
2471,1,2,20.54678,-98.143088,cluster4
2472,1,6,20.467548,-98.235849,cluster2
2473,1,5,20.5499,-98.151764,cluster4
2474,1,10,20.448694,-98.175443,cluster2
2475,1,4,20.452,-98.1653,cluster2
2476,1,4,20.5415,-98.1349,cluster4
2477,1,1,20.481936,-98.171522,cluster2
2478,1,6,20.557833,-98.144408,cluster4
2479,1,11,20.474144,-98.146881,cluster2
2480,1,32,20.5242,-98.1588,cluster4
2481,1,2,20.495649,-98.2772,cluster1
2482,1,0,20.464654,-98.168717,cluster2
2483,1,10,20.5247,-98.1478,cluster4
2484,1,2,20.543103,-98.24501,cluster4
2485,1,1,20.500372,-98.186129,cluster1
2486,1,26,20.521802,-98.120419,cluster4
2487,1,16,20.492868,-98.187387,cluster1
2488,1,6,20.5122,-98.1977,cluster4
2489,1,10,20.493867,-98.183775,cluster1
2490,1,5,20.4732,-98.1573,cluster2
2491,1,22,20.488,-98.1723,cluster1
2492,1,2,20.534639,-98.270498,cluster4
2493,1,7,20.4538,-98.1549,cluster2
2494,1,35,20.486852,-98.20604,cluster1
2495,1,1,20.499868,-98.281716,cluster1
2496,1,1,20.5185,-98.179,cluster4
2497,1,10,20.489312,-98.195377,cluster1
2498,1,7,20.5022,-98.2054,cluster1
2499,1,2,20.454429,-98.160235,cluster2
2500,1,5,20.4619,-98.1486,cluster2
2501,1,18,20.487194,-98.21675,cluster1
2502,1,2,20.502956,-98.266393,cluster1
2503,1,5,20.5,-98.197,cluster1
2504,1,1,20.528858,-98.238146,cluster4
2505,1,2,20.5131,-98.13,cluster4
2506,1,2,20.50028,-98.266442,cluster1
2507,1,8,20.4754,-98.1426,cluster2
2508,1,2,20.551767,-98.242211,cluster4
2509,1,15,20.534173,-98.253627,cluster4
2510,1,2,20.532203,-98.180993,cluster4
2511,1,2,20.535977,-98.217293,cluster4
2512,1,56,20.516068,-98.161252,cluster4
2513,1,2,20.493858,-98.270725,cluster1
2514,1,1,20.481001,-98.266164,cluster1
2515,1,0,20.524545,-98.24515,cluster4
2516,1,2,20.4577,-98.172,cluster2
2517,1,10,20.4605,-98.1749,cluster2
2518,1,5,20.5137,-98.1178,cluster4
2519,1,35,20.49817,-98.146481,cluster1
2520,1,2,20.540591,-98.147053,cluster4
2521,1,21,20.487438,-98.150596,cluster1
2522,1,2,20.53049,-98.209732,cluster4
2523,2,3,20.479444,-98.199732,cluster1
2524,1,6,20.5525,-98.1558,cluster4
2525,1,2,20.5537,-98.1404,cluster4
2526,1,19,20.555511,-98.136525,cluster4
2527,1,2,20.552848,-98.192467,cluster4
2528,1,3,20.443895,-98.148873,cluster2
2529,1,3,20.531806,-98.242563,cluster4
2530,1,2,20.4869,-98.280219,cluster1
2531,1,12,20.5182,-98.143,cluster4
2532,1,1,20.528707,-98.238802,cluster4
2533,1,2,20.485214,-98.157931,cluster1
2534,1,1,20.483477,-98.19798,cluster1
2535,1,8,20.464868,-98.178394,cluster2
2536,1,1,20.50342,-98.27762,cluster1
2537,1,1,20.4545,-98.1461,cluster2
2538,1,21,20.451611,-98.248086,cluster2
2539,1,18,20.462779,-98.173862,cluster2
2540,1,1,20.538389,-98.241102,cluster4
2541,1,1,20.47302,-98.146077,cluster2
2542,1,2,20.514514,-98.134214,cluster4
2543,1,2,20.5216,-98.1417,cluster4
2544,1,5,20.529702,-98.164063,cluster4
2545,1,10,20.5489,-98.16801,cluster4
2546,1,3,20.513453,-98.152648,cluster4
2547,1,1,20.4794,-98.1922,cluster1
2548,1,0,20.535504,-98.252605,cluster4
2549,1,10,20.478555,-98.162723,cluster1
2550,1,2,20.516222,-98.226383,cluster4
2551,1,2,20.453673,-98.270615,cluster2
2552,1,2,20.5421,-98.1278,cluster4
2553,1,2,20.498115,-98.28107,cluster1
2554,1,2,20.489476,-98.269544,cluster1
2555,1,2,20.545784,-98.258108,cluster4
2556,1,0,20.519534,-98.27915,cluster4
2557,1,2,20.533741,-98.140373,cluster4
2558,1,2,20.4749,-98.1648,cluster1
2559,1,1,20.483303,-98.217311,cluster1
2560,1,2,20.5434,-98.1465,cluster4
2561,1,6,20.514559,-98.257849,cluster4
2562,1,15,20.546,-98.1391,cluster4
2563,1,9,20.526112,-98.126308,cluster4
2564,1,7,20.479238,-98.269432,cluster1
2565,1,19,20.5344,-98.1868,cluster4
2566,1,0,20.536741,-98.172121,cluster4
2567,1,2,20.487624,-98.172797,cluster1
2568,1,5,20.547568,-98.134531,cluster4
2569,1,6,20.495324,-98.214803,cluster1
2570,1,2,20.5584,-98.1294,cluster4
2571,1,3,20.493486,-98.27948,cluster1
2572,1,1,20.496227,-98.288602,cluster1
2573,1,5,20.457275,-98.22743,cluster2
2574,1,18,20.5362,-98.148,cluster4
2575,1,42,20.492452,-98.271003,cluster1
2576,1,26,20.574999,-98.130653,cluster4
2577,1,11,20.482938,-98.161186,cluster1
2578,1,15,20.459,-98.1665,cluster2
2579,1,2,20.488015,-98.284853,cluster1
2580,1,16,20.508934,-98.203577,cluster1
2581,1,16,20.5055,-98.2062,cluster1
2582,1,11,20.4964,-98.2067,cluster1
2583,1,17,20.480799,-98.172991,cluster1
2584,1,2,20.454877,-98.149065,cluster2
2585,1,3,20.545493,-98.158016,cluster4
2586,1,10,20.5638,-98.126,cluster4
2587,1,2,20.475146,-98.297758,cluster1
2588,1,15,20.5291,-98.1695,cluster4
2589,1,2,20.5231,-98.1495,cluster4
2590,1,18,20.564657,-98.179911,cluster4
2591,1,2,20.481683,-98.285304,cluster1
2592,1,2,20.4734,-98.1705,cluster1
2593,1,20,20.4759,-98.1936,cluster1
2594,1,2,20.486222,-98.271753,cluster1
2595,1,22,20.477347,-98.187368,cluster1
2596,1,8,20.5657,-98.118,cluster4
2597,1,2,20.478893,-98.269148,cluster1
2598,1,3,20.544501,-98.141526,cluster4
2599,1,9,20.5625,-98.1352,cluster4
2600,1,2,20.520408,-98.188791,cluster4
2601,1,1,20.4817,-98.1851,cluster1
2602,1,32,20.485851,-98.226442,cluster1
2603,1,5,20.451873,-98.145542,cluster2
2604,1,16,20.511559,-98.23207,cluster1
2605,1,1,20.5007,-98.2001,cluster1
2606,1,1,20.544842,-98.158301,cluster4
2607,1,7,20.54321,-98.181986,cluster4
2608,1,2,20.463138,-98.254192,cluster1
2609,1,19,20.496093,-98.168622,cluster1
2610,1,6,20.4803,-98.1946,cluster1
2611,1,2,20.488215,-98.269689,cluster1
2612,1,2,20.5469,-98.1365,cluster4
2613,1,1,20.493636,-98.186409,cluster1
2614,1,7,20.527889,-98.166302,cluster4
2615,1,2,20.535,-98.1365,cluster4
2616,1,2,20.474453,-98.257125,cluster1
2617,1,6,20.5416,-98.169844,cluster4
2618,1,2,20.481395,-98.141886,cluster1
2619,1,1,20.486101,-98.197669,cluster1
2620,1,2,20.544257,-98.246429,cluster4
2621,1,13,20.485031,-98.279663,cluster1
2622,1,2,20.511815,-98.191333,cluster1
2623,1,2,20.547186,-98.230448,cluster4
2624,1,5,20.490024,-98.204392,cluster1
2625,1,10,20.532415,-98.252615,cluster4
2626,1,2,20.5322,-98.1831,cluster4
2627,1,2,20.53146,-98.246986,cluster4
2628,1,16,20.5554,-98.1364,cluster4
2629,2,66.5,20.4953,-98.2052,cluster1
2630,1,9,20.498582,-98.280418,cluster1
2631,1,1,20.527044,-98.157374,cluster4
2632,1,33,20.486178,-98.269581,cluster1
2633,1,11,20.450803,-98.19155,cluster1
2634,1,1,20.486358,-98.289283,cluster1
2635,1,8,20.5802,-98.1273,cluster4
2636,1,2,20.474,-98.1784,cluster1
2637,1,5,20.557696,-98.174701,cluster4
2638,1,2,20.537942,-98.233089,cluster4
2639,1,8,20.5681,-98.1392,cluster4
2640,1,1,20.4687,-98.1921,cluster1
2641,1,2,20.506039,-98.193836,cluster1
2642,1,16,20.5245,-98.1711,cluster4
2643,1,8,20.502452,-98.197583,cluster1
2644,1,8,20.522753,-98.17777,cluster4
2645,1,2,20.479813,-98.284589,cluster1
2646,1,11,20.523342,-98.238463,cluster4
2647,1,13,20.482255,-98.260866,cluster1
2648,1,1,20.511537,-98.129346,cluster1
2649,1,2,20.538188,-98.241094,cluster4
2650,2,2,20.562682,-98.129598,cluster4
2651,1,7,20.494376,-98.21049,cluster1
2652,1,9,20.4851,-98.219403,cluster1
2653,1,18,20.514638,-98.201457,cluster4
2654,1,13,20.57672,-98.185346,cluster4
2655,1,1,20.575564,-98.179435,cluster4
2656,1,5,20.45386,-98.27283,cluster1
2657,1,1,20.5356,-98.1747,cluster4
2658,1,2,20.5183,-98.133407,cluster4
2659,1,3,20.5047,-98.1967,cluster1
2660,1,22,20.555216,-98.189346,cluster4
2661,1,1,20.4992,-98.1997,cluster1
2662,1,2,20.534995,-98.202085,cluster4
2663,1,7,20.5701,-98.1344,cluster4
2664,1,14,20.5251,-98.1775,cluster4
2665,1,2,20.534609,-98.152644,cluster4
2666,1,11,20.4809,-98.2006,cluster1
2667,1,11,20.5163,-98.2063,cluster4
2668,1,2,20.545493,-98.247541,cluster4
2669,1,1,20.482804,-98.292183,cluster1
2670,1,11,20.5515,-98.1831,cluster4
2671,1,1,20.508083,-98.224973,cluster1
2672,1,7,20.4992,-98.1872,cluster1
2673,1,21,20.4837,-98.2052,cluster1
2674,1,2,20.493239,-98.190741,cluster1
2675,1,12,20.512955,-98.210511,cluster1
2676,1,2,20.4918,-98.2742,cluster1
2677,1,2,20.4825,-98.1261,cluster1
2678,1,2,20.583595,-98.189302,cluster4
2679,1,1,20.479423,-98.141403,cluster1
2680,1,22,20.565695,-98.190327,cluster4
2681,1,2,20.540332,-98.253795,cluster4
2682,1,34,20.49146,-98.226515,cluster1
2683,1,1,20.542247,-98.180063,cluster4
2684,1,1,20.545583,-98.186131,cluster4
2685,1,2,20.483669,-98.274246,cluster1
2686,1,53,20.531,-98.16653,cluster4
2687,1,2,20.559834,-98.196388,cluster4
2688,1,3,20.539665,-98.162187,cluster4
2689,1,2,20.487332,-98.284916,cluster1
2690,1,17,20.482396,-98.221248,cluster1
2691,1,18,20.543545,-98.136759,cluster4
2692,1,2,20.565705,-98.188809,cluster4
2693,1,4,20.519402,-98.230741,cluster4
2694,1,2,20.4784,-98.2138,cluster1
2695,1,2,20.497328,-98.265616,cluster1
2696,1,2,20.5489,-98.1476,cluster4
2697,1,8,20.51651,-98.125081,cluster4
2698,1,5,20.557601,-98.137971,cluster4
2699,1,2,20.512653,-98.216383,cluster1
2700,1,2,20.50202,-98.274713,cluster1
2701,1,5,20.585784,-98.194453,cluster4
2702,1,22,20.548199,-98.16467,cluster4
2703,1,2,20.535679,-98.137008,cluster4
2704,1,2,20.577,-98.1283,cluster4
2705,1,9,20.4769,-98.2014,cluster1
2706,1,9,20.554865,-98.135535,cluster4
2707,1,2,20.5183,-98.1442,cluster4
2708,1,2,20.5249,-98.226323,cluster4
2709,1,0,20.546048,-98.145276,cluster4
2710,1,1,20.568322,-98.188664,cluster4
2711,1,2,20.4761,-98.1856,cluster1
2712,1,0,20.5559,-98.139,cluster4
2713,1,2,20.534334,-98.213183,cluster4
2714,1,1,20.578925,-98.196844,cluster4
2715,1,3,20.517578,-98.234792,cluster4
2716,1,6,20.5661,-98.1363,cluster4
2717,1,1,20.56584,-98.194513,cluster4
2718,1,8,20.530775,-98.146901,cluster4
2719,1,30,20.519725,-98.219023,cluster4
2720,1,2,20.5359,-98.1264,cluster4
2721,1,1,20.486138,-98.280009,cluster1
2722,1,1,20.564592,-98.176813,cluster4
2723,1,28,20.55761,-98.175756,cluster4
2724,1,26,20.55647,-98.149215,cluster4
2725,1,1,20.516891,-98.142426,cluster4
2726,1,2,20.55377,-98.181301,cluster4
2727,1,0,20.493582,-98.277761,cluster1
2728,1,18,20.4788,-98.1438,cluster1
2729,2,27,20.566708,-98.136875,cluster4
2730,1,15,20.556938,-98.153529,cluster4
2731,1,2,20.5341,-98.1385,cluster4
2732,1,9,20.496774,-98.207197,cluster1
2733,1,5,20.4588,-98.1857,cluster1
2734,1,26,20.49302,-98.22941,cluster1
2735,1,2,20.568947,-98.188856,cluster4
2736,1,2,20.547602,-98.153432,cluster4
2737,1,2,20.487187,-98.265464,cluster1
2738,1,27,20.484937,-98.143889,cluster1
2739,1,2,20.488479,-98.273453,cluster1
2740,1,31,20.497018,-98.119771,cluster1
2741,1,2,20.567662,-98.188094,cluster4
2742,1,15,20.51282,-98.221717,cluster1
2743,1,13,20.554875,-98.137696,cluster4
2744,1,14,20.509859,-98.218921,cluster1
2745,1,1,20.497922,-98.269609,cluster1
2746,1,7,20.4865,-98.1971,cluster1
2747,1,10,20.4821,-98.2039,cluster1
2748,1,14,20.567754,-98.180945,cluster4
2749,1,2,20.528067,-98.220016,cluster4
2750,1,13,20.480169,-98.200282,cluster1
2751,1,13,20.502981,-98.222975,cluster1
2752,1,8,20.548057,-98.183251,cluster4
2753,1,2,20.518014,-98.26335,cluster4
2754,1,1,20.5582,-98.1359,cluster4
2755,1,1,20.510603,-98.29126,cluster1
2756,1,1,20.49449,-98.27673,cluster1
2757,1,16,20.533879,-98.257161,cluster4
2758,1,4,20.483105,-98.14002,cluster1
2759,1,12,20.53518,-98.145594,cluster4
2760,1,49,20.5396,-98.1894,cluster4
2761,1,1,20.559514,-98.19471,cluster4
2762,1,1,20.511473,-98.229632,cluster1
2763,1,5,20.455206,-98.147351,cluster1
2764,1,1,20.497284,-98.266506,cluster1
2765,1,19,20.539983,-98.167699,cluster4
2766,1,4,20.531468,-98.17644,cluster4
2767,1,1,20.490721,-98.226195,cluster1
2768,1,2,20.52888,-98.180998,cluster4
2769,1,1,20.5353,-98.1308,cluster4
2770,1,13,20.501091,-98.271223,cluster1
2771,1,5,20.549446,-98.178365,cluster4
2772,1,2,20.4966,-98.1747,cluster1
2773,1,4,20.569845,-98.168156,cluster4
2774,1,5,20.494874,-98.265652,cluster1
2775,1,17,20.468104,-98.154715,cluster1
2776,1,5,20.5542,-98.1328,cluster4
2777,1,2,20.53277,-98.136884,cluster4
2778,1,9,20.5224,-98.1856,cluster4
2779,1,0,20.560017,-98.195893,cluster4
2780,1,2,20.547731,-98.140003,cluster4
2781,1,5,20.561693,-98.167755,cluster4
2782,1,25,20.48962,-98.250485,cluster1
2783,1,1,20.48902,-98.182221,cluster1
2784,1,2,20.5557,-98.1382,cluster4
2785,1,2,20.506583,-98.266537,cluster1
2786,1,14,20.515537,-98.227274,cluster4
2787,1,3,20.547727,-98.178997,cluster4
2788,1,3,20.545115,-98.165788,cluster4
2789,1,2,20.528379,-98.151213,cluster4
2790,1,6,20.560271,-98.172836,cluster4
2791,1,1,20.553283,-98.178003,cluster4
2792,1,0,20.5043,-98.2168,cluster1
2793,1,4,20.51533,-98.163781,cluster4
2794,1,2,20.488,-98.1857,cluster1
2795,1,2,20.532782,-98.142275,cluster4
2796,1,3,20.579001,-98.188617,cluster4
2797,1,10,20.522695,-98.14838,cluster4
2798,1,2,20.56866,-98.128324,cluster4
2799,1,4,20.565311,-98.186771,cluster4
2800,1,1,20.485173,-98.188473,cluster1
2801,1,5,20.547721,-98.149491,cluster4
2802,1,3,20.558814,-98.171332,cluster4
2803,1,1,20.4937,-98.1848,cluster1
2804,1,2,20.507791,-98.240602,cluster1
2805,1,70,20.491161,-98.19803,cluster1
2806,1,1,20.5541,-98.1418,cluster4
2807,1,2,20.581168,-98.191058,cluster4
2808,1,2,20.478652,-98.235752,cluster1
2809,1,10,20.525025,-98.173765,cluster4
2810,1,33,20.49498,-98.280472,cluster1
2811,1,2,20.52705,-98.23412,cluster4
2812,1,21,20.573654,-98.141737,cluster4
2813,1,2,20.529824,-98.138935,cluster4
2814,1,4,20.468314,-98.191229,cluster1
2815,1,2,20.5282,-98.1531,cluster4
2816,1,24,20.484966,-98.237589,cluster1
2817,1,7,20.544963,-98.137561,cluster4
2818,1,7,20.567092,-98.125792,cluster4
2819,1,2,20.531656,-98.155864,cluster4
2820,1,38,20.47023,-98.241499,cluster1
2821,1,1,20.495597,-98.27199,cluster1
2822,1,6,20.512098,-98.217881,cluster1
2823,1,10,20.568599,-98.178874,cluster4
2824,1,2,20.510089,-98.177569,cluster1
2825,1,14,20.514225,-98.214902,cluster1
2826,1,2,20.580474,-98.193599,cluster4
2827,1,115,20.544719,-98.168226,cluster4
2828,1,2,20.570547,-98.184491,cluster4
2829,1,4,20.4899,-98.1732,cluster1
2830,1,2,20.5361,-98.137,cluster4
2831,1,27,20.489259,-98.144539,cluster1
2832,1,4,20.56419,-98.137339,cluster4
2833,1,9,20.483538,-98.22192,cluster1
2834,1,2,20.537159,-98.239366,cluster4
2835,1,1,20.478684,-98.233173,cluster1
2836,1,8,20.530517,-98.237632,cluster4
2837,1,13,20.502603,-98.259689,cluster1
2838,1,36,20.537243,-98.17253,cluster4
2839,1,25,20.529942,-98.180707,cluster4
2840,1,8,20.535701,-98.157072,cluster4
2841,1,2,20.564705,-98.180617,cluster4
2842,1,4,20.535336,-98.176208,cluster4
2843,1,2,20.527682,-98.216921,cluster4
2844,1,2,20.507898,-98.225921,cluster1
2845,1,5,20.472323,-98.135112,cluster1
2846,1,14,20.492862,-98.265673,cluster1
2847,1,0,20.537452,-98.236445,cluster4
2848,1,9,20.537206,-98.229723,cluster4
2849,1,4,20.46476,-98.262435,cluster1
2850,1,2,20.5385,-98.1386,cluster4
2851,1,30,20.503508,-98.265864,cluster1
2852,1,10,20.533558,-98.167785,cluster4
2853,1,21,20.485391,-98.237607,cluster1
2854,1,8,20.536262,-98.168369,cluster4
2855,1,2,20.535551,-98.236445,cluster4
2856,1,5,20.466812,-98.217373,cluster1
2857,1,21,20.548136,-98.223852,cluster4
2858,1,11,20.568488,-98.159971,cluster4
2859,1,10,20.535072,-98.207333,cluster4
2860,1,11,20.513535,-98.269767,cluster1
2861,1,1,20.4729,-98.1938,cluster1
2862,1,2,20.494254,-98.220194,cluster1
2863,1,46,20.509131,-98.273873,cluster1
2864,1,2,20.508751,-98.280212,cluster1
2865,1,26,20.496405,-98.277371,cluster1
2866,1,24,20.542218,-98.166372,cluster4
2867,1,3,20.525144,-98.180564,cluster4
2868,1,2,20.4491,-98.1669,cluster1
2869,1,4,20.520577,-98.18702,cluster4
2870,1,1,20.531115,-98.16287,cluster4
2871,1,1,20.559026,-98.169851,cluster4
2872,1,0,20.499817,-98.258384,cluster1
2873,1,10,20.5455,-98.1782,cluster4
2874,1,0,20.478483,-98.12995,cluster1
2875,1,7,20.526988,-98.171162,cluster4
2876,1,18,20.538598,-98.158169,cluster4
2877,1,8,20.481258,-98.214935,cluster1
2878,1,18,20.556511,-98.139246,cluster4
2879,1,2,20.4751,-98.1264,cluster1
2880,1,4,20.562925,-98.178739,cluster4
2881,1,1,20.5352,-98.1588,cluster4
2882,1,7,20.526778,-98.231425,cluster4
2883,1,4,20.539078,-98.155314,cluster4
2884,1,5,20.487542,-98.228979,cluster1
2885,1,7,20.498322,-98.273743,cluster1
2886,1,2,20.526581,-98.238725,cluster4
2887,1,38,20.560929,-98.199187,cluster4
2888,1,2,20.503692,-98.284757,cluster1
2889,1,6,20.5247,-98.1374,cluster4
2890,1,1,20.535864,-98.234153,cluster4
2891,1,11,20.488683,-98.221322,cluster1
2892,1,19,20.547091,-98.17417,cluster4
2893,1,25,20.5213,-98.1312,cluster4
2894,1,2,20.5332,-98.1323,cluster4
2895,1,73,20.563794,-98.128394,cluster4
2896,1,1,20.529511,-98.210433,cluster4
2897,1,13,20.557,-98.137,cluster4
2898,1,2,20.558273,-98.182898,cluster4
2899,1,2,20.501262,-98.246614,cluster1
2900,1,8,20.524926,-98.166886,cluster4
2901,1,4,20.542596,-98.133934,cluster4
2902,1,2,20.509104,-98.266597,cluster1
2903,1,1,20.502669,-98.258013,cluster1
2904,1,3,20.523512,-98.258533,cluster4
2905,1,0,20.560922,-98.166997,cluster4
2906,1,2,20.467129,-98.213723,cluster1
2907,1,5,20.5441,-98.1667,cluster4
2908,1,3,20.507886,-98.166977,cluster1
2909,1,19,20.5707,-98.140549,cluster4
2910,1,4,20.543483,-98.161582,cluster4
2911,1,6,20.572879,-98.196008,cluster4
2912,1,0,20.526622,-98.219571,cluster4
2913,1,21,20.531247,-98.16478,cluster4
2914,1,6,20.516005,-98.280936,cluster4
2915,1,19,20.4632,-98.1813,cluster1
2916,1,6,20.572382,-98.194352,cluster4
2917,1,9,20.518277,-98.247053,cluster4
2918,1,7,20.556727,-98.175319,cluster4
2919,2,6.5,20.56409,-98.170488,cluster4
2920,1,14,20.539665,-98.174849,cluster4
2921,1,2,20.522756,-98.229541,cluster4
2922,1,2,20.522713,-98.231907,cluster4
2923,1,2,20.561073,-98.128799,cluster4
2924,1,102,20.5397,-98.1466,cluster4
2925,1,8,20.452113,-98.16635,cluster1
2926,1,8,20.5683,-98.1237,cluster4
2927,1,1,20.557764,-98.170027,cluster4
2928,1,5,20.540679,-98.163343,cluster4
2929,1,8,20.526785,-98.220944,cluster4
2930,1,6,20.503557,-98.255082,cluster1
2931,1,25,20.551042,-98.151762,cluster4
2932,1,17,20.544695,-98.137223,cluster4
2933,1,15,20.449631,-98.16408,cluster1
2934,1,13,20.549,-98.1473,cluster4
2935,1,12,20.540325,-98.158188,cluster4
2936,1,5,20.538854,-98.1321,cluster4
2937,1,16,20.496896,-98.218985,cluster1
2938,1,1,20.559681,-98.191294,cluster4
2939,1,12,20.549558,-98.171898,cluster4
2940,1,3,20.530068,-98.220893,cluster4
2941,1,2,20.454896,-98.16308,cluster1
2942,1,7,20.535851,-98.154881,cluster4
2943,1,2,20.54815,-98.163125,cluster4
2944,1,37,20.525395,-98.22947,cluster4
2945,1,3,20.568844,-98.182817,cluster4
2946,2,1.5,20.545281,-98.172755,cluster4
2947,1,1,20.511907,-98.268656,cluster1
2948,1,4,20.546574,-98.156376,cluster4
2949,1,19,20.529301,-98.238073,cluster4
2950,2,27,20.545282,-98.15616,cluster4
2951,1,4,20.488221,-98.249056,cluster1
2952,2,9,20.4741,-98.1405,cluster1
2953,1,2,20.535726,-98.237013,cluster4
2954,1,2,20.56183,-98.197405,cluster4
2955,1,4,20.512002,-98.27224,cluster1
2956,1,9,20.493562,-98.208162,cluster1
2957,1,4,20.545654,-98.159398,cluster4
2958,1,7,20.55025,-98.150934,cluster4
2959,1,26,20.51523,-98.178276,cluster1
2960,2,24.5,20.503156,-98.271023,cluster1
2961,1,8,20.529707,-98.168269,cluster4
2962,1,3,20.531198,-98.17243,cluster4
2963,1,13,20.549861,-98.184061,cluster4
2964,1,29,20.57398,-98.130171,cluster4
2965,1,8,20.482089,-98.167877,cluster1
2966,1,6,20.533548,-98.211353,cluster4
2967,1,2,20.4538,-98.1892,cluster1
2968,1,5,20.549925,-98.177435,cluster4
2969,1,25,20.509309,-98.244944,cluster1
2970,1,14,20.509916,-98.267349,cluster1
2971,1,0,20.514433,-98.280621,cluster1
2972,1,3,20.564931,-98.168171,cluster4
2973,1,1,20.53784,-98.227597,cluster4
2974,1,0,20.549239,-98.135616,cluster4
2975,1,3,20.500545,-98.262547,cluster1
2976,1,2,20.562339,-98.192008,cluster4
2977,1,12,20.531027,-98.16236,cluster4
2978,1,2,20.514539,-98.135441,cluster1
2979,1,14,20.51834,-98.168715,cluster4
2980,1,17,20.560033,-98.153858,cluster4
2981,1,4,20.554473,-98.15924,cluster4
2982,1,19,20.544936,-98.148849,cluster4
2983,1,2,20.538494,-98.231969,cluster4
2984,1,7,20.560048,-98.143373,cluster4
2985,1,4,20.535883,-98.157938,cluster4
2986,1,4,20.56807,-98.171812,cluster4
2987,1,1,20.53195,-98.215645,cluster4
2988,1,3,20.563973,-98.178743,cluster4
2989,1,3,20.530301,-98.224939,cluster4
2990,1,2,20.580471,-98.19235,cluster4
2991,1,44,20.468896,-98.211358,cluster1
2992,1,14,20.515699,-98.165908,cluster4
2993,1,7,20.574027,-98.194336,cluster4
2994,1,36,20.477743,-98.246198,cluster1
2995,1,63,20.482567,-98.242019,cluster1
2996,1,7,20.565811,-98.169741,cluster4
2997,1,5,20.5594,-98.1302,cluster4
2998,1,4,20.531541,-98.126741,cluster4
2999,1,1,20.5328,-98.1513,cluster4
3000,1,11,20.553126,-98.160628,cluster4
3001,1,11,20.545877,-98.171147,cluster4
3002,1,2,20.572617,-98.197712,cluster4
3003,1,1,20.567013,-98.187574,cluster4
3004,1,2,20.506561,-98.258032,cluster1
3005,1,16,20.537286,-98.160563,cluster4
3006,1,2,20.529126,-98.224072,cluster4
3007,1,2,20.542232,-98.133586,cluster4
3008,1,3,20.5399,-98.1315,cluster4
3009,1,7,20.531195,-98.156765,cluster4
3010,1,43,20.506822,-98.252777,cluster1
3011,1,1,20.5415,-98.1653,cluster4
3012,1,2,20.536363,-98.156844,cluster4
3013,1,9,20.5471,-98.1436,cluster4
3014,1,11,20.48699,-98.134569,cluster1
3015,1,12,20.529727,-98.175979,cluster4
3016,1,14,20.476975,-98.224986,cluster1
3017,1,2,20.5728,-98.1247,cluster4
3018,1,7,20.557345,-98.178479,cluster4
3019,1,10,20.5428,-98.1429,cluster4
3020,1,1,20.507537,-98.261705,cluster1
3021,1,2,20.4581,-98.28,cluster1
3022,1,5,20.511885,-98.224175,cluster1
3023,1,7,20.539193,-98.171531,cluster4
3024,1,6,20.544657,-98.158167,cluster4
3025,1,7,20.5541,-98.1488,cluster4
3026,1,2,20.544108,-98.151983,cluster4
3027,1,1,20.5098,-98.2222,cluster1
3028,1,22,20.528337,-98.193523,cluster4
3029,1,2,20.540332,-98.249795,cluster4
3030,1,2,20.533065,-98.166649,cluster4
3031,1,18,20.563416,-98.195136,cluster4
3032,1,1,20.569859,-98.194098,cluster4
3033,1,5,20.4849,-98.2,cluster1
3034,1,18,20.533088,-98.140886,cluster4
3035,2,6.5,20.571859,-98.177098,cluster4
3036,1,51,20.470558,-98.212357,cluster1
3037,1,8,20.578435,-98.189333,cluster4
3038,1,5,20.542132,-98.169577,cluster4
3039,1,2,20.492439,-98.296522,cluster1
3040,1,22,20.5207,-98.1411,cluster4
3041,1,23,20.541553,-98.140741,cluster4
3042,1,63,20.547737,-98.172747,cluster4
3043,1,2,20.554905,-98.171168,cluster4
3044,1,17,20.4992,-98.2021,cluster1
3045,1,1,20.497418,-98.25316,cluster1
3046,1,2,20.496823,-98.268124,cluster1
3047,1,5,20.534544,-98.182844,cluster4
3048,1,25,20.512411,-98.171861,cluster1
3049,1,1,20.549766,-98.180129,cluster4
3050,1,5,20.534407,-98.14943,cluster4
3051,1,3,20.553933,-98.141336,cluster4
3052,1,10,20.539098,-98.168677,cluster4
3053,1,2,20.508067,-98.166399,cluster1
3054,1,2,20.49736,-98.273476,cluster1
3055,1,13,20.537787,-98.166724,cluster4
3056,1,0,20.500754,-98.247359,cluster1
3057,2,17.5,20.493326,-98.244093,cluster1
3058,1,9,20.4413,-98.1507,cluster1
3059,1,0,20.535845,-98.159969,cluster4
3060,1,23,20.551536,-98.133981,cluster4
3061,1,2,20.5144,-98.1415,cluster1
3062,1,2,20.48668,-98.252753,cluster1
3063,1,15,20.500001,-98.274869,cluster1
3064,1,15,20.468296,-98.20725,cluster1
3065,1,8,20.5571,-98.1452,cluster4
