Instance_number,Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,Cluster
412,0.113687,A1,0,0.034286,0.312393,-98.237239,cluster2
413,0.113962,A1,0,0.794286,0.327098,-98.198098,cluster2
414,0.114238,A1,0,0.017143,0.35872,-98.149768,cluster2
415,0.114514,A1,0,0.005714,0.38057,-98.269139,cluster2
416,0.11479,A1,0,0.068571,0.490849,-98.229038,cluster2
417,0.115066,A1,0,0.017143,0.451448,-98.274698,cluster2
418,0.115342,A1,0,0.011429,0.349243,-98.131801,cluster2
419,0.115618,A1,0,0.451429,0.33059,-98.198696,cluster2
420,0.115894,A1,0,0.314286,0.500776,-98.253224,cluster2
421,0.11617,A1,0.5,0.105714,0.382757,-98.180199,cluster2
422,0.116446,A1,0,0.205714,0.576445,-98.228317,cluster5
423,0.116722,A1,0,0.074286,0.489447,-98.222812,cluster2
424,0.116998,A1,0,0.022857,0.428732,-98.135875,cluster2
425,0.117274,A1,0.5,0.188571,0.309975,-98.126675,cluster2
426,0.11755,A1,0,0.228571,0.53653,-98.184764,cluster2
427,0.117826,A1,0,0.017143,0.451529,-98.22682,cluster2
428,0.118102,A1,0,0.142857,0.37511,-98.13651,cluster2
429,0.118377,A1,0.5,0.257143,0.291985,-98.245744,cluster2
430,0.118653,A1,0,0.022857,0.250818,-98.135901,cluster2
431,0.118929,A1,0,0.2,0.468889,-98.23391,cluster2
432,0.119205,A1,0,0.045714,0.418211,-98.24224,cluster2
433,0.119481,A1,0,0.165714,0.435358,-98.225417,cluster2
434,0.119757,A1,0,0.051429,0.457837,-98.239984,cluster2
435,0.120033,A1,0,0.371429,0.116501,-98.190025,cluster2
436,0.120309,A1,0,0.222857,0.361744,-98.232389,cluster2
437,0.120585,A1,0.5,0.137143,0.149028,-98.221541,cluster2
438,0.120861,A1,0,0.245714,0.279485,-98.245502,cluster2
439,0.121137,A1,0,0.165714,0.313137,-98.125552,cluster2
440,0.121413,A1,0,0.022857,0.018532,-98.159356,cluster2
441,0.121689,A1,0,0.08,0.248833,-98.24353,cluster2
442,0.121965,A1,0,0.011429,0.543594,-98.232085,cluster5
443,0.122241,A1,0,0.022857,0.160433,-98.160688,cluster2
444,0.122517,A1,0,0.211429,0.338555,-98.12487,cluster2
445,0.122792,A1,0,0.04,0.684837,-98.173292,cluster5
446,0.123068,A1,0,0.022857,0.253854,-98.254795,cluster2
447,0.123344,A1,0,0.022857,0.295927,-98.179977,cluster2
448,0.12362,A1,0,0.457143,0.232419,-98.204178,cluster2
449,0.123896,A1,0,0.011429,0.310483,-98.232759,cluster2
450,0.124172,A1,0,0.685714,0.349324,-98.154019,cluster2
451,0.124448,A1,0,0.245714,0.303851,-98.140939,cluster2
452,0.124724,A1,0,0.051429,0.316918,-98.126045,cluster2
453,0.125,A1,0.5,0.171429,0.285516,-98.146928,cluster2
454,0.125276,A1,0.5,0.1,0.30732,-98.134523,cluster2
455,0.125552,A1,0,0.017143,0.321893,-98.139912,cluster2
456,0.125828,A1,0,0.011429,0.513629,-98.231051,cluster5
457,0.126104,A1,0,0.028571,0.368543,-98.230392,cluster2
458,0.12638,A1,0,0.217143,0.346542,-98.22645,cluster2
459,0.126656,A1,0,0.017143,0.376905,-98.24166,cluster2
460,0.126932,A1,0,0.211429,0.604032,-98.22214,cluster5
461,0.127208,A1,0,0.554286,0.154875,-98.154257,cluster2
462,0.127483,A1,0,0.011429,0.361323,-98.23935,cluster2
463,0.127759,A1,0,0.28,0.361415,-98.2608,cluster2
464,0.128035,A1,0,0.302857,0.418049,-98.267506,cluster2
465,0.128311,A1,0,0.314286,0.646319,-98.20086,cluster5
466,0.128587,A1,0,0.011429,0.474188,-98.255062,cluster2
467,0.128863,A1,0,0.057143,0.534787,-98.225408,cluster5
468,0.129139,A1,0,0.297143,0.549816,-98.147751,cluster2
469,0.129415,A1,0,0.8,0.011323,-98.229764,cluster2
470,0.129691,A1,0,0.011429,0.309917,-98.227352,cluster2
471,0.129967,A1,0,0.268571,0.656742,-98.197159,cluster5
472,0.130243,A1,0,0.234286,0.439109,-98.230436,cluster2
473,0.130519,A1,0,0.011429,0.532911,-98.227545,cluster5
474,0.130795,A1,0,0.36,0.428265,-98.141066,cluster2
475,0.131071,A1,0,0.394286,0.634828,-98.170715,cluster5
476,0.131347,A1,0,0.182857,0.613734,-98.191223,cluster5
477,0.131623,A1,0,0.72,0.16079,-98.235432,cluster2
478,0.131898,A1,0,0.154286,0.614894,-98.21175,cluster5
479,0.132174,A1,0,0.177143,0.075888,-98.155995,cluster2
480,0.13245,A1,0,0.011429,0.370863,-98.26877,cluster2
481,0.132726,A1,0,0.114286,0.620503,-98.182287,cluster5
482,0.133002,A1,0,0.2,0.453832,-98.238466,cluster2
483,0.133278,A1,0,0.011429,0.620682,-98.206493,cluster5
484,0.133554,A1,0,0.011429,0.338728,-98.138731,cluster2
485,0.13383,A1,0,0.411429,0.634008,-98.180409,cluster5
486,0.134106,A1,0,0.268571,0.452735,-98.220649,cluster2
487,0.134382,A1,0,0.228571,0.345486,-98.249013,cluster2
488,0.134658,A1,0,0.48,0.253311,-98.191789,cluster2
489,0.134934,A1,0,0.76,0.093635,-98.224475,cluster2
490,0.13521,A1,0,0.405714,0.130652,-98.185665,cluster2
491,0.135486,A1,0,0.137143,0.701776,-98.142489,cluster5
492,0.135762,A1,0,0.2,0.394814,-98.24134,cluster2
493,0.136038,A1,0,0.622857,0.423434,-98.255775,cluster2
494,0.136313,A1,0,0.274286,0.530943,-98.169364,cluster2
495,0.136589,A1,0,0.08,0.699773,-98.20505,cluster5
496,0.136865,A1,0,0.36,0.507448,-98.233813,cluster2
497,0.137141,A1,0,0.011429,0.400787,-98.266521,cluster2
498,0.137417,A1,0,0.131429,0.490405,-98.174008,cluster2
499,0.137693,A1,0,0.468571,0.269979,-98.224411,cluster2
500,0.137969,A1,0,0.342857,0.368981,-98.204819,cluster2
501,0.138245,A1,0,0.32,0.422239,-98.239483,cluster2
502,0.138521,A1,0,0.154286,0.289411,-98.195951,cluster2
503,0.138797,A1,0,0.011429,0.600985,-98.196195,cluster5
504,0.139073,A1,0,0.125714,0.280298,-98.243436,cluster2
505,0.139349,A1,0,0.302857,0.66129,-98.199152,cluster5
506,0.139625,A1,0,0.171429,0.323918,-98.235983,cluster2
507,0.139901,A1,0,0.171429,0.176529,-98.172649,cluster2
508,0.140177,A1,0,0.108571,0.444361,-98.2125,cluster2
509,0.140453,A1,0,0.011429,0.47533,-98.144588,cluster2
510,0.140728,A1,0,0.011429,0.291904,-98.193485,cluster2
511,0.141004,A1,0,0.011429,0.449584,-98.158709,cluster2
512,0.14128,A1,0,0.011429,0.746112,-98.193787,cluster5
513,0.141556,A1,0.5,0.005714,0.404256,-98.165911,cluster2
514,0.141832,A1,0,0.011429,0.59601,-98.222621,cluster5
515,0.142108,A1,0,0.011429,0.571175,-98.222077,cluster5
516,0.142384,A1,0,0.011429,0.605896,-98.215562,cluster5
517,0.14266,A1,0,0.011429,0.771205,-98.128785,cluster5
518,0.142936,A1,0,0.011429,0.506253,-98.162127,cluster5
519,0.143212,A1,0,0.005714,0.193918,-98.191826,cluster2
520,0.143488,A1,0,0.022857,0.210719,-98.18019,cluster2
521,0.143764,A1,0,0.011429,0.328818,-98.184783,cluster2
522,0.14404,A1,0,0.005714,0.770934,-98.186013,cluster5
523,0.144316,A1,0,0.011429,0.578326,-98.135659,cluster5
524,0.144592,A1,0,0.005714,0.249421,-98.133763,cluster2
525,0.144868,A1,0,0.034286,0.207579,-98.176448,cluster2
526,0.145143,A1,0,0.011429,0.606058,-98.202524,cluster5
527,0.145419,A1,0,0.022857,0.360365,-98.115353,cluster2
528,0.145695,A1,0,0.011429,0.158476,-98.16515,cluster2
529,0.145971,A1,0,0.045714,0.539681,-98.161908,cluster5
530,0.146247,A1,0,0.005714,0.154067,-98.173282,cluster2
531,0.146523,A1,0,0.005714,0.149161,-98.173133,cluster2
532,0.146799,A1,0,0.005714,0.373494,-98.241383,cluster2
533,0.147075,A1,0,0.011429,0.275987,-98.246997,cluster2
534,0.147351,A1,0,0.022857,0.106967,-98.165311,cluster2
535,0.147627,A1,0,0.005714,0.467146,-98.237033,cluster2
536,0.147903,A1,0,0.011429,0.086813,-98.220791,cluster2
537,0.148179,A1,0,0.022857,0.70424,-98.125895,cluster5
538,0.148455,A1,0,0.011429,0.251747,-98.138692,cluster2
539,0.148731,A1,0.5,0.074286,0.137093,-98.221427,cluster2
540,0.149007,A1,0,0.022857,0.432818,-98.131093,cluster2
541,0.149283,A1,0,0,0.649972,-98.182322,cluster5
542,0.149558,A1,0.5,0.014286,0.080488,-98.159217,cluster2
543,0.149834,A1,0,0.028571,0.387484,-98.238743,cluster2
544,0.15011,A1,0,0.005714,0.505099,-98.188439,cluster5
545,0.150386,A1,0,0,0.469518,-98.196345,cluster2
546,0.150662,A1,0,0.017143,0.230284,-98.135609,cluster2
547,0.150938,A1,0,0.022857,0.110764,-98.17031,cluster2
548,0.151214,A1,0,0.062857,0.491767,-98.217894,cluster2
549,0.15149,A1,0,0.137143,0.366742,-98.166007,cluster2
550,0.151766,A1,0,0.005714,0.746094,-98.129281,cluster5
551,0.152042,A1,0,0,0.506357,-98.200573,cluster5
552,0.152318,A1,0,0.028571,0.199655,-98.160321,cluster2
553,0.152594,A1,0,0.022857,0.350247,-98.14633,cluster2
554,0.15287,A1,0,0.017143,0.231951,-98.218845,cluster2
555,0.153146,A1,0,0.085714,0.739342,-98.192924,cluster5
556,0.153422,A1,0,0.034286,0.172501,-98.172128,cluster2
557,0.153698,A1,0,0.011429,0.548684,-98.129516,cluster5
558,0.153974,A1,0,0.005714,0.241013,-98.190918,cluster2
559,0.154249,A1,0,0.011429,0.404521,-98.245211,cluster2
560,0.154525,A1,0,0.194286,0.578315,-98.200947,cluster5
561,0.154801,A1,0,0.057143,0.415302,-98.222423,cluster2
562,0.155077,A1,0,0.005714,0.385383,-98.205498,cluster2
563,0.155353,A1,0,0.04,0.131818,-98.229168,cluster2
564,0.155629,A1,0,0.022857,0.615436,-98.24149,cluster5
565,0.155905,A1,0,0.125714,0.722628,-98.127664,cluster5
566,0.156181,A1,0.5,0.1,0.15241,-98.216405,cluster2
567,0.156457,A1,0,0.314286,0.650266,-98.12367,cluster5
568,0.156733,A1,0,0.011429,0.767847,-98.124501,cluster5
569,0.157009,A1,0,0.028571,0.216386,-98.141009,cluster2
570,0.157285,A1,0,0.04,0.399471,-98.244406,cluster2
571,0.157561,A1,0,0.011429,0.063652,-98.1709,cluster2
572,0.157837,A1,0,0.331429,0.773018,-98.139954,cluster5
573,0.158113,A1,0,0.085714,0.363804,-98.203208,cluster2
574,0.158389,A1,0.5,0.002857,0.238692,-98.187489,cluster2
575,0.158664,A1,0,0.474286,0.238283,-98.130904,cluster2
576,0.15894,A1,0,0.011429,0.078543,-98.148179,cluster2
577,0.159216,A1,0,0.028571,0.512244,-98.192381,cluster5
578,0.159492,A1,0,0,0.400406,-98.235413,cluster2
579,0.159768,A1,0,0.64,0.211873,-98.193835,cluster2
580,0.160044,A1,0,0.005714,0.730864,-98.123256,cluster5
581,0.16032,A1,0,0,0.558484,-98.201515,cluster5
582,0.160596,A1,0.5,0.077143,0.774489,-98.210453,cluster5
583,0.160872,A1,0,0.034286,0.172593,-98.137179,cluster2
584,0.161148,A1,0,0.017143,0.248348,-98.193388,cluster2
585,0.161424,A1,0,0.011429,0.280702,-98.220507,cluster2
586,0.1617,A1,0,0.12,0.716845,-98.209215,cluster5
587,0.161976,A1,0,0.731429,0.31585,-98.142161,cluster2
588,0.162252,A1,0,0,0.194409,-98.20291,cluster2
589,0.162528,A1,0,0.005714,0.777202,-98.129791,cluster5
590,0.162804,A1,0,0.005714,0.534723,-98.187803,cluster5
591,0.163079,A1,0,0.011429,0.700356,-98.137688,cluster5
592,0.163355,A1,0,0.022857,0.383294,-98.160577,cluster2
593,0.163631,A1,0,0.148571,0.558484,-98.139684,cluster5
594,0.163907,A1,0,0.005714,0.325944,-98.285647,cluster2
595,0.164183,A1,0,0.085714,0.717814,-98.121012,cluster5
596,0.164459,A1,0,0.205714,0.267572,-98.188236,cluster2
597,0.164735,A1,0,0.114286,0.163849,-98.236382,cluster2
598,0.165011,A1,0,0.051429,0.064553,-98.284418,cluster2
599,0.165287,A1,0,0.028571,0.333649,-98.153374,cluster2
600,0.165563,A1,0,0.011429,0.21174,-98.232468,cluster2
601,0.165839,A1,0,0.148571,0.379543,-98.181245,cluster2
602,0.166115,A1,0,0.085714,0.64584,-98.139555,cluster5
603,0.166391,A1,0,0.022857,0.502011,-98.228825,cluster5
604,0.166667,A1,0,0.011429,0.06255,-98.173739,cluster2
605,0.166943,A1,0.5,0.291429,0.180823,-98.221093,cluster2
606,0.167219,A1,0,0.005714,0.104231,-98.165369,cluster2
607,0.167494,A1,0,0.057143,0.118861,-98.164362,cluster2
608,0.16777,A1,0,0.102857,0.794354,-98.129371,cluster5
609,0.168046,A1,0,0.005714,0.418205,-98.229329,cluster2
610,0.168322,A1,0,0,0.590688,-98.139878,cluster5
611,0.168598,A1,0,0.08,0.591791,-98.142184,cluster5
612,0.168874,A1,0.5,0.305714,0.332039,-98.228838,cluster2
613,0.16915,A1,0,0.005714,0.56047,-98.241295,cluster5
614,0.169426,A1,0,0.017143,0.283346,-98.210477,cluster2
615,0.169702,A1,0,0.022857,0.151931,-98.148941,cluster2
616,0.169978,A1,0,0.062857,0.713469,-98.133319,cluster5
617,0.170254,A1,0,0.114286,0.61255,-98.140552,cluster5
618,0.17053,A1,0,0.005714,0.761654,-98.133537,cluster5
619,0.170806,A1,0,0.005714,0.713059,-98.212961,cluster5
620,0.171082,A1,0,0.04,0.369397,-98.173779,cluster2
621,0.171358,A1,0,0.022857,0.622321,-98.208564,cluster5
622,0.171634,A1,0,0,0.258171,-98.190093,cluster2
623,0.171909,A1,0,0.04,0.676307,-98.142504,cluster5
624,0.172185,A1,0,0.085714,0.309513,-98.242359,cluster2
625,0.172461,A1,0,0.022857,0.728318,-98.134947,cluster5
626,0.172737,A1,0,0.005714,0.723459,-98.131741,cluster5
627,0.173013,A1,0,0.005714,0.822513,-98.14103,cluster5
628,0.173289,A1,0,0.062857,0.194484,-98.253608,cluster2
629,0.173565,A1,0,0.051429,0.443922,-98.206182,cluster2
630,0.173841,A1,0,0.28,0.680878,-98.147385,cluster5
631,0.174117,A1,0,0.011429,0.084799,-98.169118,cluster2
632,0.174393,A1,0,0.068571,0.634684,-98.149439,cluster5
633,0.174669,A1,0,0.222857,0.517819,-98.219829,cluster5
634,0.174945,A1,0,0.022857,0.552413,-98.141205,cluster5
635,0.175221,A1,0,0.011429,0.067306,-98.167767,cluster2
636,0.175497,A1,0,0.017143,0.253369,-98.169574,cluster2
637,0.175773,A1,0,0.182857,0.418546,-98.239249,cluster2
638,0.176049,A1,0,0.394286,0.599784,-98.167497,cluster5
639,0.176325,A1,0,0.16,0.435883,-98.205613,cluster2
640,0.1766,A1,0,0.005714,0.424837,-98.219569,cluster2
641,0.176876,A1,0,0.017143,0.550739,-98.193067,cluster5
642,0.177152,A1,0.5,0.174286,0.150206,-98.175968,cluster2
643,0.177428,A1,0,0.017143,0.463389,-98.213401,cluster5
644,0.177704,A1,0,0.074286,0.624232,-98.207021,cluster5
645,0.17798,A1,0,0.017143,0.251199,-98.161705,cluster2
646,0.178256,A1,0,0.222857,0.204139,-98.134834,cluster2
647,0.178532,A1,0,0.017143,0.595202,-98.229266,cluster5
648,0.178808,A1,0,0.005714,0.273563,-98.160995,cluster2
649,0.179084,A1,0,0.028571,0.508949,-98.273269,cluster5
650,0.17936,A1,0.5,0.105714,0.28858,-98.189744,cluster2
651,0.179636,A1,0,0.085714,0.469345,-98.19584,cluster2
652,0.179912,A1,0,0.137143,0.26905,-98.134919,cluster2
653,0.180188,A1,0,0.04,0.42288,-98.196753,cluster2
654,0.180464,A1,0,0.382857,0.190253,-98.211599,cluster2
655,0.18074,A1,0,0.022857,0.215849,-98.171778,cluster2
656,0.181015,A1,0,0.08,0.548817,-98.232112,cluster5
657,0.181291,A1,0,0.005714,0.597631,-98.242587,cluster5
658,0.181567,A1,0,0.005714,0.343149,-98.25571,cluster2
659,0.181843,A1,0,0.017143,0.649545,-98.123498,cluster5
660,0.182119,A1,0,0.217143,0.541666,-98.213565,cluster5
661,0.182395,A1,0,0.005714,0.498883,-98.145411,cluster5
662,0.182671,A1,0,0.062857,0.58677,-98.133488,cluster5
663,0.182947,A1,0,0.017143,0.432449,-98.223935,cluster2
664,0.183223,A1,0,0.497143,0.670784,-98.227237,cluster5
665,0.183499,A1,0,0.011429,0.71262,-98.221133,cluster5
666,0.183775,A1,0,0.314286,0.453145,-98.229314,cluster2
667,0.184051,A1,0,0.165714,0.118671,-98.21751,cluster2
668,0.184327,A1,0,0.262857,0.673842,-98.123398,cluster5
669,0.184603,A1,0,0.142857,0.427555,-98.195769,cluster2
670,0.184879,A1,0,0.445714,0.211959,-98.190457,cluster2
671,0.185155,A1,0,0.022857,0.254466,-98.185584,cluster2
672,0.18543,A1,0,0.028571,0.500834,-98.145559,cluster5
673,0.185706,A1,0,0.805714,0.732976,-98.189037,cluster5
674,0.185982,A1,0,0.114286,0.06199,-98.166214,cluster2
675,0.186258,A1,0.5,0.14,0.228494,-98.182317,cluster2
676,0.186534,A1,0,0.24,0.411868,-98.234898,cluster2
677,0.18681,A1,0,0.04,0.521617,-98.136296,cluster5
678,0.187086,A1,0,0.177143,0.629784,-98.122375,cluster5
679,0.187362,A1,0,0.668571,0.574032,-98.1462,cluster5
680,0.187638,A1,0,0.011429,0.579573,-98.19184,cluster5
681,0.187914,A1,0,0.068571,0.359678,-98.156435,cluster2
682,0.18819,A1,0,0.057143,0.762006,-98.217105,cluster5
683,0.188466,A1,0,0.017143,0.45434,-98.243933,cluster5
684,0.188742,A1,0,0.365714,0.482977,-98.22091,cluster2
685,0.189018,A1,0,0.017143,0.517086,-98.229555,cluster5
686,0.189294,A1,0,0.131429,0.179495,-98.25782,cluster2
687,0.18957,A1,0,0.205714,0.291125,-98.264213,cluster2
688,0.189845,A1,0,0.005714,0.632092,-98.216964,cluster5
689,0.190121,A1,0,0.011429,0.439623,-98.219884,cluster5
690,0.190397,A1,0,0.028571,0.765221,-98.211859,cluster5
691,0.190673,A1,0,0.188571,0.176725,-98.281269,cluster2
692,0.190949,A1,0,0.028571,0.157449,-98.178353,cluster2
693,0.191225,A1,0,0.005714,0.283784,-98.135284,cluster2
694,0.191501,A1,0,0.028571,0.450923,-98.170929,cluster5
695,0.191777,A1,0,0,0.474095,-98.212782,cluster5
696,0.192053,A1,0,0.017143,0.211048,-98.150799,cluster2
697,0.192329,A1,0,0.005714,0.120731,-98.157767,cluster2
698,0.192605,A1,0,0.851429,0.73263,-98.192167,cluster5
699,0.192881,A1,0,0.062857,0.524964,-98.186074,cluster5
700,0.193157,A1,0,0.017143,0.561341,-98.213202,cluster5
701,0.193433,A1,0,0,0.683838,-98.152205,cluster5
702,0.193709,A1,0,0.04,0.346825,-98.291363,cluster2
703,0.193985,A1,0.5,0.008571,0.598728,-98.191333,cluster5
704,0.19426,A1,0,0.011429,0.068166,-98.17384,cluster2
705,0.194536,A1,0,0.022857,0.635971,-98.208309,cluster5
706,0.194812,A1,0,0.028571,0.065898,-98.172397,cluster2
707,0.195088,A1,0.5,0.097143,0.553019,-98.17278,cluster5
708,0.195364,A1,0,0.011429,0.452568,-98.215162,cluster5
709,0.19564,A1,0,0.011429,0.117263,-98.154507,cluster2
710,0.195916,A1,0,0.188571,0.143713,-98.151345,cluster2
711,0.196192,A1,0,0.005714,0.362708,-98.247178,cluster2
712,0.196468,A1,0,0.005714,0.527342,-98.187474,cluster5
713,0.196744,A1,0,0.011429,0.431122,-98.229942,cluster2
714,0.19702,A1,0,0.017143,0.148099,-98.167516,cluster2
715,0.197296,A1,0,0.114286,0.624203,-98.199138,cluster5
716,0.197572,A1,0,0.022857,0.218527,-98.152982,cluster2
717,0.197848,A1,0,0.028571,0.152918,-98.150617,cluster2
718,0.198124,A1,0,0.028571,0.607564,-98.210693,cluster5
719,0.1984,A1,0,0.011429,0.683844,-98.123022,cluster5
720,0.198675,A1,0,0.011429,0.67162,-98.141391,cluster5
721,0.198951,A1,0,0.788571,0.459667,-98.212866,cluster2
722,0.199227,A1,0,0.76,0.240164,-98.175428,cluster2
723,0.199503,A1,0,0.474286,0.46867,-98.193266,cluster2
724,0.199779,A1,0,0.04,0.061003,-98.160817,cluster2
725,0.200055,A1,0,0.022857,0.60076,-98.222972,cluster5
726,0.200331,A1,0,0.057143,0.170625,-98.154816,cluster2
727,0.200607,A1,0,0.04,0.516024,-98.224608,cluster5
728,0.200883,A1,0,0.034286,0.192268,-98.182987,cluster2
729,0.201159,A1,0,0.057143,0.270666,-98.139855,cluster2
730,0.201435,A1,0,0.022857,0.169453,-98.272359,cluster2
731,0.201711,A1,0,0.085714,0.181504,-98.267827,cluster2
732,0.201987,A1,0,0.291429,0.180713,-98.206766,cluster2
733,0.202263,A1,0,0.028571,0.453872,-98.233167,cluster5
734,0.202539,A1,0,0.005714,0.381921,-98.260903,cluster2
735,0.202815,A1,0,0.074286,0.168218,-98.131549,cluster2
736,0.203091,A1,0,0.022857,0.603738,-98.185797,cluster5
737,0.203366,A1,0,0.097143,0.53956,-98.189235,cluster5
738,0.203642,A1,0,0.457143,0.194732,-98.163254,cluster2
739,0.203918,A1,0,0.062857,0.629588,-98.221813,cluster5
740,0.204194,A1,0,0.011429,0.429563,-98.240658,cluster5
741,0.20447,A1,0,0.154286,0.36755,-98.197661,cluster2
742,0.204746,A1,0,0.017143,0.206488,-98.154479,cluster2
743,0.205022,A1,0,0.005714,0.275381,-98.242383,cluster2
744,0.205298,A1,0,0.057143,0.30276,-98.236907,cluster2
745,0.205574,A1,0,0.017143,0.505347,-98.236398,cluster5
746,0.20585,A1,0,0.068571,0.434504,-98.202253,cluster2
747,0.206126,A1,0,0.005714,0.265143,-98.133127,cluster2
748,0.206402,A1,0,0.554286,0.564908,-98.189333,cluster5
749,0.206678,A1,0,0.022857,0.305271,-98.192861,cluster2
750,0.206954,A1,0,0.005714,0.58505,-98.200911,cluster5
751,0.20723,A1,0,0.022857,0.651692,-98.200834,cluster5
752,0.207506,A1,0,0.388571,0.262615,-98.206093,cluster2
753,0.207781,A1,0,0.445714,0.347414,-98.239373,cluster2
754,0.208057,A1,0,0.005714,0.650278,-98.18827,cluster5
755,0.208333,A1,0,0.017143,0.176125,-98.268048,cluster2
756,0.208609,A1,0,0.657143,0.285187,-98.199018,cluster2
757,0.208885,A1,0,0.188571,0.264138,-98.22311,cluster2
758,0.209161,A1,0,0.011429,0.3839,-98.226987,cluster2
759,0.209437,A1,0,0.137143,0.476912,-98.237136,cluster5
760,0.209713,A1,0,0.142857,0.267503,-98.202713,cluster2
761,0.209989,A1,0,0.022857,0.279738,-98.180985,cluster2
762,0.210265,A1,0,0.297143,0.656222,-98.139072,cluster5
763,0.210541,A1,0,0.188571,0.310615,-98.186382,cluster2
764,0.210817,A1,0,0.251429,0.463089,-98.237322,cluster2
765,0.211093,A1,0.5,0.36,0.699294,-98.190031,cluster5
766,0.211369,A1,0,0.04,0.505393,-98.166687,cluster5
767,0.211645,A1,0.5,0.148571,0.390918,-98.11263,cluster2
768,0.211921,A1,0,0.234286,0.288136,-98.252262,cluster2
769,0.212196,A1,0,0.291429,0.376068,-98.196755,cluster2
770,0.212472,A1,0,0.074286,0.104468,-98.155689,cluster2
771,0.212748,A1,0,0.057143,0.314459,-98.179484,cluster2
772,0.213024,A1,0,0.102857,0.757395,-98.140445,cluster5
773,0.2133,A1,0,0.337143,0.431497,-98.226313,cluster2
774,0.213576,A1,0.5,0.08,0.25431,-98.243577,cluster2
775,0.213852,A1,0,0,0.093444,-98.178457,cluster2
776,0.214128,A1,0,0.045714,0.419244,-98.24226,cluster2
777,0.214404,A1,0,0.251429,0.294063,-98.190318,cluster2
778,0.21468,A1,0,0.131429,0.387265,-98.153752,cluster2
779,0.214956,A1,0,0.285714,0.353727,-98.269202,cluster2
780,0.215232,A1,0,0.114286,0.492061,-98.161071,cluster5
781,0.215508,A1,0,0.342857,0.381857,-98.187986,cluster2
782,0.215784,A1,0,0.228571,0.45273,-98.253556,cluster2
783,0.21606,A1,0.5,0.362857,0.152572,-98.212891,cluster2
784,0.216336,A1,0,0.188571,0.609111,-98.153372,cluster5
785,0.216611,A1,0,0.182857,0.690481,-98.169062,cluster5
786,0.216887,A1,0,0.005714,0.478782,-98.202061,cluster5
787,0.217163,A1,0,0.017143,0.48139,-98.176821,cluster5
788,0.217439,A1,0,0.057143,0.488172,-98.167797,cluster5
789,0.217715,A1,0,0.182857,0.487998,-98.230054,cluster5
790,0.217991,A1,0,0.022857,0.305375,-98.208744,cluster2
791,0.218267,A1,0.5,0.005714,0.534995,-98.264464,cluster5
792,0.218543,A1,0,0.154286,0.382509,-98.199568,cluster2
793,0.218819,A1,0,0.017143,0.135431,-98.165395,cluster2
794,0.219095,A1,0,0.034286,0.421293,-98.242746,cluster5
795,0.219371,A1,0,0.011429,0.484945,-98.173307,cluster5
796,0.219647,A1,0,0.137143,0.292712,-98.159941,cluster2
